userID,itemID,prediction
32,467,2.8085875511169434
33,250,3.311063289642334
33,65,3.201894760131836
33,1949,3.178256034851074
33,467,2.954432725906372
33,320,2.8689095973968506
34,250,3.3698790073394775
34,1949,3.2145698070526123
34,65,3.1372971534729004
34,467,3.0176594257354736
34,320,2.9458823204040527
35,250,3.418268918991089
35,1949,3.2555527687072754
35,467,3.091442108154297
35,320,3.015174388885498
35,481,2.8651938438415527
36,250,3.297222375869751
36,65,3.2384238243103027
36,1949,3.1585233211517334
36,467,2.9257075786590576
36,320,2.850353717803955
37,65,3.3183865547180176
37,250,3.263275623321533
37,1949,3.117938995361328
37,467,2.86289381980896
37,292,2.859653949737549
38,250,3.30599308013916
38,65,3.2167723178863525
38,1949,3.168611764907837
38,467,2.943086624145508
38,320,2.8613994121551514
39,65,3.3259973526000977
39,250,3.2485899925231934
39,1949,3.119913101196289
39,292,2.86079478263855
39,467,2.8573319911956787
40,65,3.3525261878967285
40,250,3.224548101425171
40,1949,3.1039655208587646
40,292,2.877304792404175
40,467,2.8304176330566406
41,65,3.4771227836608887
41,250,3.158719301223755
41,1949,3.0377676486968994
41,292,2.9526009559631348
41,2006,2.812283992767334
42,250,3.875669002532959
42,419,3.815413475036621
42,481,3.784965753555298
42,467,3.6634838581085205
42,233,3.641780376434326
43,250,3.304666757583618
43,65,3.2775003910064697
43,1949,3.1496994495391846
43,467,2.914214611053467
43,320,2.8519911766052246
44,567,4.543420314788818
44,419,4.331835746765137
44,481,4.267822265625
44,533,4.192452430725098
44,233,4.156904697418213
45,250,3.4194064140319824
45,1949,3.227576732635498
45,65,3.14453125
45,467,3.0425937175750732
45,320,3.0032308101654053
46,65,3.434258460998535
46,250,3.1362857818603516
46,1949,3.0508081912994385
46,292,2.905294895172119
46,2006,2.7898497581481934
47,65,3.5062496662139893
47,250,3.153676748275757
47,1949,3.0257070064544678
47,292,2.9740045070648193
47,2006,2.805037498474121
48,250,3.368381977081299
48,65,3.1720128059387207
48,467,2.990863561630249
48,320,2.941457986831665
48,477,2.818246603012085
49,250,3.6931650638580322
49,1949,3.473450183868408
49,467,3.447911262512207
49,419,3.4146411418914795
49,481,3.402372360229492
50,65,3.538125514984131
50,250,3.0776567459106445
50,1949,2.9791107177734375
50,292,2.971062421798706
50,2006,2.8078389167785645
51,65,3.2996649742126465
51,1949,3.1231000423431396
51,467,2.8690316677093506
51,292,2.8464314937591553
51,320,2.7877869606018066
52,65,3.334454298019409
52,250,3.2609264850616455
52,1949,3.1309542655944824
52,292,2.8695011138916016
52,467,2.855128288269043
53,419,4.066557884216309
53,481,4.026678085327148
53,567,3.9918508529663086
53,233,3.8844943046569824
53,467,3.83786678314209
54,65,3.3166122436523438
54,250,3.246655225753784
54,1949,3.121081829071045
54,467,2.8591482639312744
54,292,2.8537583351135254
55,65,3.366180419921875
55,250,3.215158224105835
55,1949,3.093332290649414
55,292,2.881944179534912
55,467,2.8132965564727783
56,65,3.3042805194854736
56,250,3.2414937019348145
56,1949,3.1145546436309814
56,467,2.858408212661743
56,292,2.8457391262054443
57,65,3.3394339084625244
57,250,3.249096155166626
57,1949,3.1074023246765137
57,292,2.8745713233947754
57,467,2.8516998291015625
58,250,3.2881364822387695
58,65,3.243738889694214
58,1949,3.1529219150543213
58,467,2.9156830310821533
58,320,2.8386991024017334
59,65,3.3736228942871094
59,250,3.211275577545166
59,1949,3.0919649600982666
59,292,2.8835268020629883
59,467,2.8090407848358154
60,65,3.291203260421753
60,250,3.226151466369629
60,1949,3.117427349090576
60,467,2.8600215911865234
60,292,2.8307578563690186
61,65,3.292837619781494
61,250,3.2529711723327637
61,1949,3.1279749870300293
61,467,2.8766911029815674
61,292,2.83713698387146
62,250,3.2796149253845215
62,65,3.2611587047576904
62,1949,3.1447689533233643
62,467,2.9053375720977783
62,320,2.8253393173217773
63,65,3.376391649246216
63,250,3.18896746635437
63,1949,3.0782382488250732
63,292,2.8811779022216797
63,467,2.7960290908813477
64,250,3.2690811157226562
64,1949,3.212568998336792
64,65,3.04418683052063
64,467,3.008164167404175
64,320,2.8341376781463623
65,419,4.154135704040527
65,481,4.12939977645874
65,567,4.118265628814697
65,250,4.061273097991943
65,233,4.022300720214844
66,65,3.4027950763702393
66,250,3.195330858230591
66,1949,3.0738954544067383
66,292,2.900043487548828
66,2006,2.80128812789917
67,65,3.3321914672851562
67,250,3.1917221546173096
67,1949,3.0884456634521484
67,292,2.842834234237671
67,467,2.818434000015259
68,65,3.300445318222046
68,250,3.249952793121338
68,1949,3.125981092453003
68,467,2.868597984313965
68,292,2.8430521488189697
69,65,3.3022942543029785
69,250,3.2598114013671875
69,1949,3.127408504486084
69,467,2.8739516735076904
69,292,2.8472883701324463
70,250,3.299839496612549
70,65,3.29605770111084
70,1949,3.143669843673706
70,467,2.907353639602661
70,292,2.849895477294922
71,250,3.3150227069854736
71,65,3.2094082832336426
71,1949,3.1749954223632812
71,467,2.950233221054077
71,320,2.8736047744750977
72,65,3.3046956062316895
72,250,3.2616207599639893
72,1949,3.124563694000244
72,467,2.875251054763794
72,292,2.8507330417633057
73,65,3.4354753494262695
73,250,3.19270658493042
73,1949,3.064894914627075
73,292,2.9310638904571533
73,2006,2.799243211746216
74,65,3.344557046890259
74,250,3.2631571292877197
74,1949,3.1173958778381348
74,292,2.8775370121002197
74,467,2.854327917098999
75,65,3.2742326259613037
75,250,3.26586651802063
75,1949,3.1407735347747803
75,467,2.8916072845458984
75,292,2.829663038253784
76,65,3.47999906539917
76,250,3.134168863296509
76,1949,3.026268482208252
76,292,2.943617343902588
76,2006,2.797034502029419
77,65,3.360700845718384
77,250,3.2179598808288574
77,1949,3.0960254669189453
77,292,2.8804051876068115
77,467,2.820211887359619
78,65,3.2809503078460693
78,250,3.2693419456481934
78,1949,3.1309666633605957
78,467,2.884247064590454
78,292,2.8337550163269043
79,65,3.4329004287719727
79,250,3.193530321121216
79,1949,3.067189931869507
79,292,2.9292218685150146
79,2006,2.799776077270508
80,65,3.31353497505188
80,250,3.2507057189941406
80,1949,3.117048740386963
80,467,2.863267183303833
80,292,2.8523762226104736
81,65,3.358208656311035
81,250,3.233879327774048
81,1949,3.09945011138916
81,292,2.8810043334960938
81,467,2.8323915004730225
82,65,3.3220086097717285
82,250,3.2420949935913086
82,1949,3.1058220863342285
82,292,2.8626179695129395
82,467,2.849482297897339
83,65,3.557603120803833
83,250,3.126953601837158
83,292,3.007206678390503
83,1949,2.9977686405181885
83,2006,2.8245043754577637
84,65,3.573976993560791
84,250,3.1124229431152344
84,292,3.0133981704711914
84,1949,3.0000064373016357
84,2006,2.8362598419189453
85,65,3.321401596069336
85,250,3.250216007232666
85,1949,3.1165616512298584
85,292,2.8621816635131836
85,467,2.8580875396728516
86,65,3.3585901260375977
86,250,3.238128900527954
86,1949,3.104401111602783
86,292,2.8801910877227783
86,467,2.836395740509033
87,65,3.3609540462493896
87,250,3.23644757270813
87,1949,3.097642660140991
87,292,2.8825201988220215
87,467,2.825385570526123
88,65,3.437804698944092
88,250,3.193270444869995
88,1949,3.055683135986328
88,292,2.9264168739318848
88,2006,2.799656391143799
89,250,3.2828056812286377
89,65,3.218533992767334
89,1949,3.157930612564087
89,467,2.9354004859924316
89,320,2.835066318511963
90,65,3.289846420288086
90,250,3.263909101486206
90,1949,3.1284470558166504
90,467,2.880974054336548
90,292,2.838139533996582
91,65,3.340378522872925
91,250,3.186072826385498
91,1949,3.0849997997283936
91,292,2.856410026550293
91,467,2.808544874191284
92,250,3.3268816471099854
92,65,3.2164454460144043
92,1949,3.1731700897216797
92,467,2.9558651447296143
92,320,2.886981964111328
93,250,3.3080508708953857
93,65,3.2457034587860107
93,467,2.922449827194214
93,320,2.855517625808716
93,292,2.8187739849090576
94,250,3.325366973876953
94,65,3.213797092437744
94,1949,3.168975830078125
94,467,2.9500443935394287
94,320,2.883561372756958
95,250,3.2970380783081055
95,65,3.2463676929473877
95,1949,3.1534202098846436
95,467,2.923893690109253
95,320,2.8453190326690674
96,250,3.317996025085449
96,65,3.298794746398926
96,1949,3.160344123840332
96,467,2.9071266651153564
96,320,2.8689446449279785
97,65,3.476979970932007
97,250,3.092212677001953
97,1949,3.01005220413208
97,292,2.9396724700927734
97,2006,2.7984132766723633
98,65,3.347055196762085
98,250,3.2552011013031006
98,1949,3.1048505306243896
98,292,2.8784899711608887
98,467,2.8480405807495117
99,65,3.424725294113159
99,250,3.1734542846679688
99,1949,3.062140464782715
99,292,2.919118881225586
99,2006,2.793485164642334
100,250,3.2895398139953613
100,1949,3.1785356998443604
100,65,3.153768539428711
100,467,2.961413621902466
100,320,2.8461294174194336
101,250,3.2779595851898193
101,65,3.2706081867218018
101,1949,3.1400434970855713
101,467,2.8992509841918945
101,292,2.8298122882843018
102,65,3.3680994510650635
102,250,3.1881322860717773
102,1949,3.0782759189605713
102,292,2.876615047454834
102,467,2.7963993549346924
103,65,3.4162909984588623
103,250,3.1776649951934814
103,1949,3.065131902694702
103,292,2.9139699935913086
103,2006,2.7940988540649414
104,65,3.3095192909240723
104,250,3.2506930828094482
104,1949,3.1210744380950928
104,467,2.8683857917785645
104,292,2.849567174911499
105,250,3.389732837677002
105,1949,3.2987194061279297
105,467,3.119823455810547
105,320,2.9857630729675293
105,65,2.967705488204956
106,250,3.5674219131469727
106,1949,3.3702774047851562
106,467,3.2866897583007812
106,320,3.2086739540100098
106,481,3.1607933044433594
107,250,3.3084897994995117
107,65,3.233164072036743
107,1949,3.166003942489624
107,467,2.940941572189331
107,320,2.8627381324768066
108,65,3.2933342456817627
108,250,3.276451587677002
108,1949,3.131131172180176
108,467,2.891166925430298
108,292,2.8442041873931885
109,1949,3.0970468521118164
109,292,2.94472599029541
109,467,2.821380138397217
109,2006,2.8099303245544434
109,320,2.801088333129883
110,65,3.292649030685425
110,250,3.252182722091675
110,1949,3.1240458488464355
110,292,2.839656352996826
110,320,2.787262201309204
111,65,3.2878634929656982
111,250,3.2728681564331055
111,1949,3.1380295753479004
111,467,2.8899192810058594
111,292,2.8373324871063232
112,65,3.303123712539673
112,250,3.256455421447754
112,1949,3.1242587566375732
112,467,2.8711931705474854
112,292,2.847229480743408
113,65,3.3139748573303223
113,250,3.2339975833892822
113,1949,3.1147003173828125
113,467,2.856095790863037
113,292,2.8499746322631836
114,250,3.3117034435272217
114,1949,3.198012351989746
114,65,3.122162342071533
114,320,2.873764753341675
114,526,2.790311813354492
115,65,3.253129243850708
115,1949,3.1587023735046387
115,467,2.9292707443237305
115,320,2.8648293018341064
115,292,2.8224613666534424
116,250,3.4018921852111816
116,1949,3.22780179977417
116,65,3.1192493438720703
116,467,3.0424745082855225
116,320,2.9776315689086914
117,65,3.4157192707061768
117,250,3.1979334354400635
117,1949,3.0718133449554443
117,292,2.91630482673645
117,2006,2.792355537414551
118,250,3.547379493713379
118,1949,3.3434245586395264
118,467,3.2616019248962402
118,320,3.18118953704834
118,481,3.1277055740356445
119,65,3.363574504852295
119,250,3.221046209335327
119,1949,3.096315622329712
119,292,2.880828380584717
119,467,2.8216023445129395
120,65,3.2953908443450928
120,250,3.2605884075164795
120,1949,3.1298696994781494
120,467,2.8732433319091797
120,292,2.8425662517547607
121,65,3.273862600326538
121,250,3.273169994354248
121,1949,3.1391873359680176
121,467,2.893791437149048
121,292,2.8278870582580566
122,65,3.4967164993286133
122,250,3.161322593688965
122,1949,3.044417381286621
122,292,2.966488838195801
122,2006,2.8200924396514893
123,250,3.3268394470214844
123,65,3.210421562194824
123,1949,3.1742334365844727
123,467,2.9550724029541016
123,320,2.885989189147949
124,250,3.29682993888855
124,65,3.234842538833618
124,1949,3.1569674015045166
124,467,2.9282493591308594
124,320,2.8485946655273438
125,250,3.3012595176696777
125,65,3.219968557357788
125,1949,3.168128252029419
125,467,2.9406166076660156
125,320,2.8564629554748535
126,65,3.6427454948425293
126,292,3.0501909255981445
126,1949,2.9721245765686035
126,2006,2.866422653198242
126,208,2.8126378059387207
127,65,3.3257346153259277
127,250,3.2460598945617676
127,1949,3.113553285598755
127,292,2.859116792678833
127,467,2.8546125888824463
128,250,3.309131145477295
128,65,3.267195463180542
128,1949,3.1611878871917725
128,467,2.918017625808716
128,320,2.8619472980499268
129,1949,3.1179938316345215
129,292,2.8978211879730225
129,467,2.851123094558716
129,320,2.8002541065216064
129,2006,2.794504165649414
130,250,3.3125152587890625
130,65,3.214099645614624
130,1949,3.170652151107788
130,467,2.9443325996398926
130,320,2.870220422744751
131,250,3.403252124786377
131,1949,3.2384514808654785
131,65,3.0762364864349365
131,467,3.0639889240264893
131,320,2.9894886016845703
132,65,3.2944674491882324
132,250,3.2596476078033447
132,1949,3.1280744075775146
132,467,2.877629041671753
132,292,2.8399124145507812
133,65,3.2947847843170166
133,250,3.259117364883423
133,1949,3.12484073638916
133,467,2.8771865367889404
133,292,2.8426668643951416
134,250,3.401195764541626
134,1949,3.236544132232666
134,467,3.0773766040802
134,65,3.066713333129883
134,320,2.9852640628814697
135,65,3.299995183944702
135,250,3.287447452545166
135,1949,3.132761001586914
135,467,2.8905856609344482
135,292,2.8519628047943115
136,250,3.2889482975006104
136,65,3.2580301761627197
136,1949,3.1484029293060303
136,467,2.9120681285858154
136,320,2.836366653442383
137,250,3.298154592514038
137,65,3.2365899085998535
137,1949,3.158609628677368
137,467,2.92822265625
137,320,2.8494417667388916
138,65,3.317793369293213
138,250,3.2459805011749268
138,1949,3.1168198585510254
138,467,2.8586020469665527
138,292,2.8550469875335693
139,65,3.2711668014526367
139,250,3.253573179244995
139,1949,3.162306308746338
139,467,2.892883539199829
139,292,2.8266067504882812
140,65,3.2798638343811035
140,250,3.274238109588623
140,1949,3.1337332725524902
140,292,2.830294132232666
140,320,2.8186261653900146
141,250,3.298551559448242
141,65,3.240370512008667
141,1949,3.1494240760803223
141,467,2.930280923843384
141,320,2.8481879234313965
142,65,3.325143575668335
142,250,3.25777530670166
142,1949,3.1163928508758545
142,292,2.8604423999786377
142,467,2.856318473815918
143,65,3.382126808166504
143,250,3.213437795639038
143,1949,3.0928072929382324
143,292,2.9003734588623047
143,467,2.8071231842041016
144,65,3.304537296295166
144,250,3.25260591506958
144,467,2.869319438934326
144,320,2.790848970413208
144,2006,2.7615928649902344
145,250,3.3390424251556396
145,65,3.1926472187042236
145,1949,3.1797330379486084
145,467,2.976175546646118
145,320,2.9010584354400635
146,65,3.3448023796081543
146,250,3.2611441612243652
146,292,2.8908088207244873
146,467,2.851292610168457
146,2006,2.8278651237487793
147,250,3.302536725997925
147,65,3.234025239944458
147,1949,3.161874294281006
147,467,2.9294002056121826
147,320,2.855163335800171
148,250,3.5295469760894775
148,1949,3.3156538009643555
148,467,3.1907918453216553
148,320,3.152026891708374
148,481,3.075497627258301
149,250,3.3041458129882812
149,65,3.2409679889678955
149,1949,3.147918462753296
149,467,2.92922306060791
149,320,2.8594696521759033
150,65,3.536245346069336
150,250,3.2243027687072754
150,1949,3.029289484024048
150,292,3.0133016109466553
150,2006,2.8392105102539062
151,250,3.8605196475982666
151,419,3.8314201831817627
151,481,3.7627973556518555
151,467,3.7127885818481445
151,526,3.647691249847412
152,250,3.33695125579834
152,65,3.2005503177642822
152,1949,3.176117420196533
152,467,2.964482069015503
152,320,2.897610902786255
153,65,3.3722829818725586
153,250,3.2188799381256104
153,1949,3.0887255668640137
153,292,2.887401819229126
153,467,2.812765598297119
154,250,3.2849044799804688
154,65,3.244657278060913
154,1949,3.147742509841919
154,467,2.914958953857422
154,320,2.833311080932617
155,250,3.379021644592285
155,1949,3.2066221237182617
155,65,3.1484997272491455
155,467,3.018592596054077
155,320,2.9610862731933594
156,250,3.2871110439300537
156,65,3.2694997787475586
156,1949,3.145399332046509
156,467,2.9073262214660645
156,320,2.833894968032837
157,65,3.305138111114502
157,250,3.268986463546753
157,1949,3.1327710151672363
157,467,2.8782994747161865
157,292,2.8469667434692383
158,65,3.3341686725616455
158,250,3.259331226348877
158,1949,3.116859197616577
158,292,2.872677803039551
158,467,2.855290174484253
159,250,3.2927370071411133
159,65,3.257120132446289
159,1949,3.1509833335876465
159,467,2.9147377014160156
159,320,2.8405938148498535
160,65,3.399784803390503
160,250,3.2037737369537354
160,1949,3.075948715209961
160,292,2.904912233352661
160,2006,2.791210651397705
161,250,3.339853048324585
161,65,3.2007813453674316
161,1949,3.1810290813446045
161,467,2.971674919128418
161,320,2.902634620666504
162,65,3.3970210552215576
162,250,3.2217860221862793
162,1949,3.085904598236084
162,292,2.908456325531006
162,467,2.80423641204834
163,65,3.5174036026000977
163,250,3.1301281452178955
163,1949,3.014385461807251
163,292,2.9790947437286377
163,2006,2.818016290664673
164,65,3.3793046474456787
164,250,3.2083024978637695
164,1949,3.082125663757324
164,292,2.887878656387329
164,467,2.8042943477630615
165,250,3.2481236457824707
165,65,3.240231513977051
165,1949,3.1210765838623047
165,467,2.8949036598205566
165,292,2.800658702850342
166,65,3.3447043895721436
166,250,3.1799542903900146
166,1949,3.0870604515075684
166,292,2.855632781982422
166,467,2.8055577278137207
167,65,3.4147703647613525
167,250,3.175855875015259
167,1949,3.066189765930176
167,292,2.911848545074463
167,2006,2.786432981491089
168,65,3.3648319244384766
168,250,3.219343900680542
168,1949,3.094937562942505
168,292,2.8821725845336914
168,467,2.8175644874572754
169,65,3.312082529067993
169,250,3.247196912765503
169,1949,3.118732452392578
169,467,2.8611371517181396
169,292,2.848839282989502
170,65,3.3055622577667236
170,250,3.273768663406372
170,1949,3.1329238414764404
170,467,2.8756964206695557
170,320,2.8131277561187744
171,65,3.568188428878784
171,250,3.1023366451263428
171,292,3.009183406829834
171,1949,2.9945547580718994
171,2006,2.8343820571899414
172,250,3.5830812454223633
172,1949,3.365286350250244
172,467,3.2752747535705566
172,320,3.2252016067504883
172,481,3.189356565475464
173,65,3.293057918548584
173,250,3.273693561553955
173,1949,3.132216453552246
173,467,2.8860490322113037
173,292,2.840831995010376
174,65,3.3498079776763916
174,250,3.2345781326293945
174,1949,3.104945421218872
174,292,2.87473726272583
174,467,2.8338170051574707
175,65,3.7362570762634277
175,250,3.1108312606811523
175,292,3.108318328857422
175,1949,2.939662218093872
175,2006,2.8946197032928467
176,65,3.519117593765259
176,250,3.168937921524048
176,1949,3.0357275009155273
176,292,2.982624053955078
176,2006,2.8392601013183594
177,65,3.420175075531006
177,250,3.1895785331726074
177,1949,3.0686254501342773
177,292,2.9159042835235596
177,2006,2.793996810913086
178,65,3.5084242820739746
178,1949,3.0462872982025146
178,292,2.9787731170654297
178,2006,2.8333230018615723
178,394,2.7575223445892334
179,65,3.411684036254883
179,250,3.2053136825561523
179,1949,3.075899362564087
179,292,2.9134011268615723
179,2006,2.790264844894409
180,65,3.302103281021118
180,250,3.279083251953125
180,1949,3.135468006134033
180,467,2.881180763244629
180,292,2.851597309112549
181,250,3.299511671066284
181,65,3.2575523853302
181,1949,3.152427911758423
181,467,2.916093349456787
181,320,2.848569393157959
182,65,3.3265063762664795
182,250,3.2559139728546143
182,1949,3.11857271194458
182,292,2.8612420558929443
182,467,2.8531551361083984
183,65,3.2895050048828125
183,250,3.2720518112182617
183,1949,3.136160373687744
183,467,2.8803391456604004
183,292,2.8408234119415283
184,65,3.3344204425811768
184,250,3.2353241443634033
184,1949,3.109434127807617
184,292,2.86478590965271
184,467,2.843829870223999
185,250,3.3619565963745117
185,1949,3.2078773975372314
185,65,3.140993356704712
185,467,3.0102155208587646
185,320,2.9325315952301025
186,65,3.3445746898651123
186,250,3.2382147312164307
186,1949,3.1085622310638428
186,292,2.8736672401428223
186,467,2.839134454727173
187,65,3.66940975189209
187,292,3.050882577896118
187,1949,2.922999143600464
187,2006,2.845449924468994
187,364,2.8436431884765625
188,65,3.32995867729187
188,250,3.2532458305358887
188,1949,3.1216928958892822
188,292,2.8639023303985596
188,467,2.8570640087127686
189,65,3.2785227298736572
189,250,3.275205373764038
189,1949,3.1484763622283936
189,467,2.89168381690979
189,292,2.834415912628174
190,65,3.2884230613708496
190,250,3.265111207962036
190,1949,3.1334686279296875
190,467,2.8811893463134766
190,292,2.838672399520874
191,65,3.2973501682281494
191,250,3.260117769241333
191,1949,3.123412609100342
191,467,2.8729634284973145
191,292,2.8438992500305176
192,250,3.2759907245635986
192,65,3.2673838138580322
192,1949,3.1422107219696045
192,467,2.8997292518615723
192,292,2.826253890991211
193,250,3.3419134616851807
193,65,3.23005747795105
193,1949,3.1928937435150146
193,467,2.9517550468444824
193,320,2.9011995792388916
194,65,3.3137779235839844
194,250,3.2522857189178467
194,1949,3.1191155910491943
194,467,2.8626668453216553
194,292,2.8540432453155518
195,250,3.281421661376953
195,65,3.2682571411132812
195,1949,3.1439831256866455
195,467,2.903578519821167
195,292,2.8285257816314697
196,65,3.4536654949188232
196,250,3.178518295288086
196,1949,3.0510997772216797
196,292,2.9420440196990967
196,2006,2.8034887313842773
197,65,3.3154306411743164
197,250,3.273970127105713
197,1949,3.1237130165100098
197,467,2.8673384189605713
197,292,2.8548548221588135
198,567,4.152015209197998
198,419,4.141108512878418
198,481,4.110406875610352
198,250,4.049767971038818
198,233,3.9827394485473633
199,250,3.3423805236816406
199,65,3.2080142498016357
199,1949,3.171732187271118
199,467,2.9612209796905518
199,320,2.9014604091644287
200,65,3.3085694313049316
200,250,3.214484453201294
200,1949,3.1098952293395996
200,467,2.8438799381256104
200,292,2.8428399562835693
201,65,3.4517171382904053
201,250,3.206220865249634
201,1949,3.0559439659118652
201,292,2.9473729133605957
201,2006,2.803598165512085
202,65,3.4069817066192627
202,250,3.0995075702667236
202,1949,3.028432846069336
202,292,2.883674144744873
202,364,2.762767791748047
203,250,3.286975145339966
203,65,3.2548933029174805
203,1949,3.150970935821533
203,467,2.9136903285980225
203,320,2.835818290710449
204,65,3.3448469638824463
204,250,3.237354278564453
204,1949,3.111006498336792
204,292,2.871387004852295
204,467,2.841784715652466
205,65,3.4087157249450684
205,1949,3.074164867401123
205,292,2.913593053817749
205,2006,2.7911226749420166
205,467,2.7854325771331787
206,65,3.312681198120117
206,1949,3.1214964389801025
206,467,2.8594658374786377
206,292,2.851501703262329
206,320,2.7756080627441406
207,250,3.3855862617492676
207,1949,3.2084743976593018
207,65,3.1618311405181885
207,467,3.0125885009765625
207,320,2.9611709117889404
208,65,3.280902147293091
208,250,3.276616096496582
208,1949,3.13710618019104
208,467,2.8956847190856934
208,292,2.8352365493774414
209,65,3.2852859497070312
209,250,3.2736001014709473
209,1949,3.1351428031921387
209,467,2.8901162147521973
209,292,2.838879346847534
210,65,3.463792562484741
210,250,3.2065482139587402
210,1949,3.0694289207458496
210,292,2.946894645690918
210,2006,2.8222172260284424
211,250,3.328289031982422
211,65,3.2157135009765625
211,1949,3.173488140106201
211,467,2.952545642852783
211,320,2.8879995346069336
212,250,3.531465530395508
212,467,3.2423770427703857
212,320,3.173020124435425
212,419,3.0851762294769287
212,477,2.9863288402557373
213,65,3.396865129470825
213,250,3.2068254947662354
213,1949,3.101912260055542
213,292,2.908261299133301
213,2006,2.8136472702026367
214,250,3.277705192565918
214,65,3.27058482170105
214,1949,3.141044855117798
214,467,2.8996570110321045
214,292,2.8282196521759033
215,65,3.573408603668213
215,250,3.114048480987549
215,292,3.0148937702178955
215,1949,3.0084218978881836
215,2006,2.8524742126464844
216,65,3.3085803985595703
216,250,3.2500710487365723
216,1949,3.1240649223327637
216,467,2.868189573287964
216,292,2.851268768310547
217,250,3.3227427005767822
217,65,3.255570411682129
217,1949,3.1640639305114746
217,467,2.9300954341888428
217,320,2.87037992477417
218,65,3.321578025817871
218,250,3.2402594089508057
218,1949,3.116548538208008
218,292,2.8563385009765625
218,467,2.8543829917907715
